0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.999956607818603516e+00,9.999984502792358398e-01,2.167792699765414000e-04,1.764789689332246780e-03,0.000000000000000000e+00
4.305581023800186813e-05,-5.288791726343333721e-06,4.999810218811035156e+00,9.999755620956420898e-01,8.100544800981879234e-04,6.946764420717954636e-03,1.272320417911032564e-07
2.937498793471604586e-04,-3.502864274196326733e-05,4.999539375305175781e+00,9.998813271522521973e-01,1.663394272327423096e-03,1.531639322638511658e-02,1.135894081016886048e-06
1.059463946148753166e-03,-1.217795070260763168e-04,4.999140739440917969e+00,9.996417164802551270e-01,2.656298223882913589e-03,2.663469687104225159e-02,5.075065928394906223e-06
2.763911150395870209e-03,-3.043162869289517403e-04,4.998625278472900391e+00,9.991666078567504883e-01,3.665401134639978409e-03,4.065335541963577271e-02,1.597779555595479906e-05
5.924176424741744995e-03,-6.211354630067944527e-04,4.998014450073242188e+00,9.983571767807006836e-01,4.565931390970945358e-03,5.711495876312255859e-02,4.053134762216359377e-05
1.113107427954673767e-02,-1.104589668102562428e-03,4.997336864471435547e+00,9.971128702163696289e-01,5.233431234955787659e-03,7.575356960296630859e-02,8.868394070304930210e-05
1.903277635574340820e-02,-1.775587210431694984e-03,4.996625423431396484e+00,9.953373670578002930e-01,5.545712541788816452e-03,9.629568457603454590e-02,1.741418382152915001e-04
3.032173588871955872e-02,-2.638778649270534515e-03,4.995915889739990234e+00,9.929439425468444824e-01,5.384997464716434479e-03,1.184616312384605408e-01,3.147130191791802645e-04
4.572499915957450867e-02,-3.678124630823731422e-03,4.995248317718505859e+00,9.898602962493896484e-01,4.640192724764347076e-03,1.419675499200820923e-01,5.324579542502760887e-04
6.599786132574081421e-02,-4.852696787565946579e-03,4.994667053222656250e+00,9.860312342643737793e-01,3.209220245480537415e-03,1.665275692939758301e-01,8.536137756891548634e-04
9.192059934139251709e-02,-6.092530209571123123e-03,4.994224548339843750e+00,9.814215898513793945e-01,1.001356169581413269e-03,1.918567717075347900e-01,1.308268401771783829e-03
1.242978349328041077e-01,-7.294325623661279678e-03,4.993979454040527344e+00,9.760174155235290527e-01,-2.060545608401298523e-03,2.176742404699325562e-01,1.929773483425378799e-03
1.639595925807952881e-01,-8.316814899444580078e-03,4.993998527526855469e+00,9.698263406753540039e-01,-6.038046441972255707e-03,2.437064945697784424e-01,2.753905020654201508e-03
2.117629796266555786e-01,-8.975663222372531891e-03,4.994351387023925781e+00,9.628767967224121094e-01,-1.097535528242588043e-02,2.696911394596099854e-01,3.817769465968012810e-03
2.685932219028472900e-01,-9.037873707711696625e-03,4.995105266571044922e+00,9.552162289619445801e-01,-1.689759455621242523e-02,2.953809499740600586e-01,5.158393643796443939e-03
3.353628218173980713e-01,-8.215825073421001434e-03,4.996317386627197266e+00,9.469084143638610840e-01,-2.380884252488613129e-02,3.205484151840209961e-01,6.810870021581649780e-03
4.130078554153442383e-01,-6.161232478916645050e-03,4.998023986816406250e+00,9.380297064781188965e-01,-3.169014677405357361e-02,3.449906706809997559e-01,8.806038647890090942e-03
5.024809837341308594e-01,-2.459520241245627403e-03,5.000230789184570312e+00,9.286646842956542969e-01,-4.049830138683319092e-02,3.685337603092193604e-01,1.116796210408210754e-02
6.047413349151611328e-01,3.374812891706824303e-03,5.002902030944824219e+00,9.189019799232482910e-01,-5.016605183482170105e-02,3.910358250141143799e-01,1.391156576573848724e-02
7.207421064376831055e-01,1.190124545246362686e-02,5.005952358245849609e+00,9.088302254676818848e-01,-6.060371920466423035e-02,4.123886823654174805e-01,1.704067550599575043e-02
8.514165282249450684e-01,2.375422604382038116e-02,5.009241104125976562e+00,8.985346555709838867e-01,-7.170177996158599854e-02,4.325183928012847900e-01,2.054649218916893005e-02
9.976648688316345215e-01,3.964182361960411072e-02,5.012568473815917969e+00,8.880943655967712402e-01,-8.333396166563034058e-02,4.513847529888153076e-01,2.440647780895233154e-02
1.160707831382751465e+00,6.041978299617767334e-02,5.015943527221679688e+00,8.777019977569580078e-01,-9.566659480333328247e-02,4.686780869960784912e-01,2.877522446215152740e-02
1.341736316680908203e+00,8.704185485839843750e-02,5.019327640533447266e+00,8.675471544265747070e-01,-1.088510528206825256e-01,4.841182231903076172e-01,3.380801901221275330e-02
1.541509985923767090e+00,1.205087229609489441e-01,5.022388935089111328e+00,8.576881289482116699e-01,-1.227285787463188171e-01,4.977461397647857666e-01,3.946588188409805298e-02
1.760663032531738281e+00,1.619365215301513672e-01,5.024781227111816406e+00,8.481695055961608887e-01,-1.371450275182723999e-01,5.096184611320495605e-01,4.570277035236358643e-02
1.999695777893066406e+00,2.125448733568191528e-01,5.026152610778808594e+00,8.390228748321533203e-01,-1.519525349140167236e-01,5.198060274124145508e-01,5.246647819876670837e-02
2.258966922760009766e+00,2.736425995826721191e-01,5.026154518127441406e+00,8.302677869796752930e-01,-1.670111715793609619e-01,5.283925533294677734e-01,5.969962105154991150e-02
2.540302276611328125e+00,3.472525477409362793e-01,5.025176048278808594e+00,8.222432732582092285e-01,-1.819205731153488159e-01,5.350651741027832031e-01,6.727709621191024780e-02
2.845229864120483398e+00,4.354446828365325928e-01,5.023549079895019531e+00,8.152807950973510742e-01,-1.963084787130355835e-01,5.395770072937011719e-01,7.507937401533126831e-02
3.173317432403564453e+00,5.396295785903930664e-01,5.020894050598144531e+00,8.093547224998474121e-01,-2.100989371538162231e-01,5.421306490898132324e-01,8.305244147777557373e-02
3.523888111114501953e+00,6.611349582672119141e-01,5.016988277435302734e+00,8.044288754463195801e-01,-2.232257872819900513e-01,5.429158210754394531e-01,9.114206582307815552e-02
3.896020412445068359e+00,8.011708259582519531e-01,5.011759281158447266e+00,8.004603385925292969e-01,-2.356329709291458130e-01,5.421077609062194824e-01,9.929599612951278687e-02
4.288547515869140625e+00,9.607903957366943359e-01,5.005272865295410156e+00,7.974029183387756348e-01,-2.472745180130004883e-01,5.398655533790588379e-01,1.074661016464233398e-01
4.700057983398437500e+00,1.140849828720092773e+00,4.997717857360839844e+00,7.952110767364501953e-01,-2.581144869327545166e-01,5.363306403160095215e-01,1.156106591224670410e-01
5.128899097442626953e+00,1.341967940330505371e+00,4.989389419555664062e+00,7.938412427902221680e-01,-2.681261599063873291e-01,5.316237211227416992e-01,1.236962005496025085e-01
5.573186397552490234e+00,1.564489483833312988e+00,4.980668067932128906e+00,7.932552099227905273e-01,-2.772914767265319824e-01,5.258430242538452148e-01,1.316995322704315186e-01
6.030817508697509766e+00,1.808452844619750977e+00,4.971999645233154297e+00,7.934210300445556641e-01,-2.855998277664184570e-01,5.190617442131042480e-01,1.396092325448989868e-01
6.499490261077880859e+00,2.073565959930419922e+00,4.963871479034423828e+00,7.943140864372253418e-01,-2.930468320846557617e-01,5.113257765769958496e-01,1.474269628524780273e-01
6.976719379425048828e+00,2.359182596206665039e+00,4.956787109375000000e+00,7.959179282188415527e-01,-2.996323406696319580e-01,5.026509761810302734e-01,1.551683843135833740e-01
7.459876060485839844e+00,2.664307117462158203e+00,4.951250076293945312e+00,7.982233166694641113e-01,-3.053590655326843262e-01,4.930223524570465088e-01,1.628632992506027222e-01
7.946235656738281250e+00,2.987615108489990234e+00,4.947749137878417969e+00,8.012266159057617188e-01,-3.102306127548217773e-01,4.823940992355346680e-01,1.705548316240310669e-01
8.431324005126953125e+00,3.325796842575073242e+00,4.945876598358154297e+00,8.046900033950805664e-01,-3.139741122722625732e-01,4.714757502079010010e-01,1.777773052453994751e-01
8.910471916198730469e+00,3.674902915954589844e+00,4.944930553436279297e+00,8.082319498062133789e-01,-3.165586888790130615e-01,4.611469805240631104e-01,1.841063052415847778e-01
9.381557464599609375e+00,4.032988071441650391e+00,4.945186138153076172e+00,8.116915822029113770e-01,-3.182606399059295654e-01,4.515653252601623535e-01,1.896201372146606445e-01
9.843466758728027344e+00,4.398721694946289062e+00,4.947121620178222656e+00,8.150594234466552734e-01,-3.191636502742767334e-01,4.427589774131774902e-01,1.943638324737548828e-01
1.029519367218017578e+01,4.770559787750244141e+00,4.950961589813232422e+00,8.183270096778869629e-01,-3.193621933460235596e-01,4.347262084484100342e-01,1.983977854251861572e-01
1.073600292205810547e+01,5.146986961364746094e+00,4.956806659698486328e+00,8.214861750602722168e-01,-3.189491033554077148e-01,4.274519085884094238e-01,2.017843723297119141e-01
1.116543388366699219e+01,5.526588916778564453e+00,4.964680671691894531e+00,8.245292305946350098e-01,-3.180125355720520020e-01,4.209088981151580811e-01,2.045859545469284058e-01
1.158329486846923828e+01,5.908113479614257812e+00,4.974577426910400391e+00,8.274509906768798828e-01,-3.166340291500091553e-01,4.150605797767639160e-01,2.068637460470199585e-01
1.198965549468994141e+01,6.290518283843994141e+00,4.986502647399902344e+00,8.302486538887023926e-01,-3.148869574069976807e-01,4.098625183105468750e-01,2.086766809225082397e-01
1.238483047485351562e+01,6.673003196716308594e+00,5.000510215759277344e+00,8.329227566719055176e-01,-3.128361999988555908e-01,4.052644371986389160e-01,2.100809961557388306e-01
1.276935958862304688e+01,7.055023193359375000e+00,5.016728401184082031e+00,8.354760408401489258e-01,-3.105380833148956299e-01,4.012109041213989258e-01,2.111298441886901855e-01
1.314397525787353516e+01,7.436281204223632812e+00,5.035375118255615234e+00,8.379142880439758301e-01,-3.080414533615112305e-01,3.976426422595977783e-01,2.118738442659378052e-01
1.350956535339355469e+01,7.816700458526611328e+00,5.056756496429443359e+00,8.402460217475891113e-01,-3.053886294364929199e-01,3.944959342479705811e-01,2.123617082834243774e-01
1.386712265014648438e+01,8.196376800537109375e+00,5.081249713897705078e+00,8.424825668334960938e-01,-3.026169538497924805e-01,3.917010128498077393e-01,2.126417905092239380e-01
1.421768188476562500e+01,8.575510978698730469e+00,5.109268188476562500e+00,8.446394205093383789e-01,-2.997605204582214355e-01,3.891774415969848633e-01,2.127647995948791504e-01
1.456224822998046875e+01,8.954326629638671875e+00,5.141212463378906250e+00,8.467386960983276367e-01,-2.968524992465972900e-01,3.868243992328643799e-01,2.127888947725296021e-01
1.490171527862548828e+01,9.332973480224609375e+00,5.177402973175048828e+00,8.488080501556396484e-01,-2.939243316650390625e-01,3.845245838165283203e-01,2.127775102853775024e-01
