0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,-7.999999821186065674e-02,-7.999999821186065674e-02,4.989999771118164062e+00,7.999999821186065674e-02,-7.999999821186065674e-02,4.989999771118164062e+00,-7.999999821186065674e-02,7.999999821186065674e-02,4.989999771118164062e+00,7.999999821186065674e-02,7.999999821186065674e-02,4.989999771118164062e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.000051498413085938e+00,-8.002420514822006226e-02,-7.999813556671142578e-02,4.990231990814208984e+00,7.997532933950424194e-02,-7.999810576438903809e-02,4.989840984344482422e+00,-8.002417534589767456e-02,8.000187575817108154e-02,4.990262031555175781e+00,7.997535914182662964e-02,8.000190556049346924e-02,4.989871025085449219e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000051498413085938e+00
2.983714693982619792e-05,-2.298392473676358350e-06,5.000102043151855469e+00,-8.006386458873748779e-02,-7.999530434608459473e-02,4.990822315216064453e+00,7.992857694625854492e-02,-7.999473810195922852e-02,4.989266872406005859e+00,-8.006331324577331543e-02,8.000464737415313721e-02,4.990938186645507812e+00,7.992912828922271729e-02,8.000521361827850342e-02,4.989382743835449219e+00,2.983714693982619792e-05,-2.298392473676358350e-06,5.000102043151855469e+00
2.040342369582504034e-04,-1.542788231745362282e-05,4.999956130981445312e+00,-7.999566942453384399e-02,-8.000121265649795532e-02,4.991572856903076172e+00,7.996656745672225952e-02,-7.999844104051589966e-02,4.988096237182617188e+00,-7.999304682016372681e-02,7.999859005212783813e-02,4.991820812225341797e+00,7.996919006109237671e-02,8.000136166810989380e-02,4.988344192504882812e+00,2.040342369582504034e-04,-1.542788231745362282e-05,4.999956130981445312e+00
7.381133036687970161e-04,-5.454090933199040592e-05,4.999440193176269531e+00,-7.959027588367462158e-02,-8.003246784210205078e-02,4.992307186126708984e+00,8.029209077358245850e-02,-8.002416789531707764e-02,4.986172676086425781e+00,-7.958264648914337158e-02,7.996699213981628418e-02,4.992722511291503906e+00,8.029972016811370850e-02,7.997529208660125732e-02,4.986588001251220703e+00,7.381133036687970161e-04,-5.454090933199040592e-05,4.999440193176269531e+00
1.932023908011615276e-03,-1.389512181049212813e-04,4.998396396636962891e+00,-7.852917164564132690e-02,-8.011016249656677246e-02,4.992864608764648438e+00,8.118823915719985962e-02,-8.009105920791625977e-02,4.983359336853027344e+00,-7.851233333349227905e-02,7.988870143890380859e-02,4.993468761444091797e+00,8.120507746934890747e-02,7.990780472755432129e-02,4.983963966369628906e+00,1.932023908011615276e-03,-1.389512181049212813e-04,4.998396396636962891e+00
4.155217204242944717e-03,-2.897532540373504162e-04,4.996679782867431641e+00,-7.641994953155517578e-02,-8.025723695755004883e-02,4.993095874786376953e+00,8.300438523292541504e-02,-8.022022247314453125e-02,4.979535579681396484e+00,-7.638899981975555420e-02,7.974076271057128906e-02,4.993896484375000000e+00,8.303533494472503662e-02,7.977777719497680664e-02,4.980336189270019531e+00,4.155217204242944717e-03,-2.897532540373504162e-04,4.996679782867431641e+00
7.833594456315040588e-03,-5.274970899336040020e-04,4.994159221649169922e+00,-7.280965894460678101e-02,-8.049616962671279907e-02,4.992864608764648438e+00,8.614435046911239624e-02,-8.043266087770462036e-02,4.974599361419677734e+00,-7.276032119989395142e-02,7.950078696012496948e-02,4.993850231170654297e+00,8.619368821382522583e-02,7.956429570913314819e-02,4.975584983825683594e+00,7.833594456315040588e-03,-5.274970899336040020e-04,4.994159221649169922e+00
1.343913935124874115e-02,-8.699047029949724674e-04,4.990725994110107422e+00,-6.719578057527542114e-02,-8.084644377231597900e-02,4.992053985595703125e+00,9.105762094259262085e-02,-8.074723184108734131e-02,4.968477725982666016e+00,-6.712641566991806030e-02,7.914949953556060791e-02,4.993193149566650391e+00,9.112698584794998169e-02,7.924871146678924561e-02,4.969616413116455078e+00,1.343913935124874115e-02,-8.699047029949724674e-04,4.990725994110107422e+00
2.148369513452053070e-02,-1.329589867964386940e-03,4.986312866210937500e+00,-5.903296917676925659e-02,-8.132206648588180542e-02,4.990587234497070312e+00,9.823479503393173218e-02,-8.117861300706863403e-02,4.961145401000976562e+00,-5.894767493009567261e-02,7.867314666509628296e-02,4.991822242736816406e+00,9.832008928060531616e-02,7.881660014390945435e-02,4.962380409240722656e+00,2.148369513452053070e-02,-1.329589867964386940e-03,4.986312866210937500e+00
3.251866996288299561e-02,-1.911657047457993031e-03,4.980917930603027344e+00,-4.773411899805068970e-02,-8.192905038595199585e-02,4.988448143005371094e+00,1.082096472382545471e-01,-8.173527568578720093e-02,4.952650070190429688e+00,-4.764712601900100708e-02,7.806608825922012329e-02,4.989693164825439453e+00,1.082966402173042297e-01,7.825986295938491821e-02,4.953895092010498047e+00,3.251866996288299561e-02,-1.911657047457993031e-03,4.980917930603027344e+00
4.714164882898330688e-02,-2.610866911709308624e-03,4.974632263183593750e+00,-3.266466408967971802e-02,-8.266226202249526978e-02,4.985710620880126953e+00,1.215682849287986755e-01,-8.241685479879379272e-02,4.943141460418701172e+00,-3.260622173547744751e-02,7.733371108770370483e-02,4.986844539642333984e+00,1.216267272830009460e-01,7.757911831140518188e-02,4.944275379180908203e+00,4.714164882898330688e-02,-2.610866911709308624e-03,4.974632263183593750e+00
6.600876897573471069e-02,-3.407821990549564362e-03,4.967657089233398438e+00,-1.313134282827377319e-02,-8.350117504596710205e-02,4.982553482055664062e+00,1.389643847942352295e-01,-8.321055769920349121e-02,4.932886600494384766e+00,-1.315531879663467407e-02,7.649649679660797119e-02,4.983416080474853516e+00,1.389403939247131348e-01,7.678711414337158203e-02,4.933749198913574219e+00,6.600876897573471069e-02,-3.407821990549564362e-03,4.967657089233398438e+00
8.985022455453872681e-02,-4.263504408299922943e-03,4.960309505462646484e+00,1.163201779127120972e-02,-8.440402895212173462e-02,4.979267597198486328e+00,1.611370146274566650e-01,-8.408562093973159790e-02,4.922275066375732422e+00,1.143928617238998413e-02,7.559538632631301880e-02,4.979655742645263672e+00,1.609442830085754395e-01,7.591379433870315552e-02,4.922663211822509766e+00,8.985022455453872681e-02,-4.263504408299922943e-03,4.960309505462646484e+00
1.194822937250137329e-01,-5.111544858664274216e-03,4.953001976013183594e+00,4.247488081455230713e-02,-8.529946208000183105e-02,4.976234912872314453e+00,1.889239400625228882e-01,-8.498506247997283936e-02,4.911794185638427734e+00,4.198572039604187012e-02,7.469946146011352539e-02,4.975903511047363281e+00,1.884347796440124512e-01,7.501386106014251709e-02,4.911463260650634766e+00,1.194822937250137329e-01,-5.111544858664274216e-03,4.953001976013183594e+00
1.557998657226562500e-01,-5.848174449056386948e-03,4.946177005767822266e+00,8.032096177339553833e-02,-8.607584238052368164e-02,4.973862171173095703e+00,2.232531309127807617e-01,-8.581472933292388916e-02,4.901957035064697266e+00,7.935922592878341675e-02,7.391574978828430176e-02,4.972531318664550781e+00,2.222913801670074463e-01,7.417686283588409424e-02,4.900626182556152344e+00,1.557998657226562500e-01,-5.848174449056386948e-03,4.946177005767822266e+00
1.997459083795547485e-01,-6.321205757558345795e-03,4.940214633941650391e+00,1.261358708143234253e-01,-8.656992763280868530e-02,4.972490310668945312e+00,2.651096284389495850e-01,-8.643107861280441284e-02,4.893204212188720703e+00,1.244736015796661377e-01,7.339977473020553589e-02,4.969856739044189453e+00,2.634473443031311035e-01,7.353862375020980835e-02,4.890570640563964844e+00,1.997459083795547485e-01,-6.321205757558345795e-03,4.940214633941650391e+00
2.522848844528198242e-01,-6.319574080407619476e-03,4.935387134552001953e+00,1.808992624282836914e-01,-8.655649423599243164e-02,4.972348213195800781e+00,3.155057430267333984e-01,-8.662956953048706055e-02,4.885855197906494141e+00,1.782574057579040527e-01,7.336533069610595703e-02,4.968101978302001953e+00,3.128638863563537598e-01,7.329225540161132812e-02,4.881608486175537109e+00,2.522848844528198242e-01,-6.319574080407619476e-03,4.935387134552001953e+00
3.144061863422393799e-01,-5.563060287386178970e-03,4.931883811950683594e+00,2.456068992614746094e-01,-8.573851734399795532e-02,4.973579883575439453e+00,3.754816949367523193e-01,-8.613345772027969360e-02,4.880132675170898438e+00,2.416600883007049561e-01,7.409409433603286743e-02,4.967419147491455078e+00,3.715348839759826660e-01,7.369915395975112915e-02,4.873971939086914062e+00,3.144061863422393799e-01,-5.563060287386178970e-03,4.931883811950683594e+00
3.871585130691528320e-01,-3.690133802592754364e-03,4.929871559143066406e+00,3.213038742542266846e-01,-8.373603224754333496e-02,4.976302623748779297e+00,4.461376368999481201e-01,-8.458098769187927246e-02,4.876223087310791016e+00,3.156887590885162354e-01,7.594713568687438965e-02,4.967950344085693359e+00,4.405225217342376709e-01,7.510218024253845215e-02,4.867871284484863281e+00,3.871585130691528320e-01,-3.690133802592754364e-03,4.929871559143066406e+00
4.717037677764892578e-01,-2.417194191366434097e-04,4.929558277130126953e+00,4.091370701789855957e-01,-8.007098734378814697e-02,4.980672836303710938e+00,5.286858677864074707e-01,-8.150868117809295654e-02,4.874342918395996094e+00,4.014638662338256836e-01,7.938072085380554199e-02,4.969889640808105469e+00,5.210126638412475586e-01,7.794302701950073242e-02,4.863559722900390625e+00,4.717037677764892578e-01,-2.417194191366434097e-04,4.929558277130126953e+00
5.693767070770263672e-01,5.360392853617668152e-03,4.931234836578369141e+00,5.104133486747741699e-01,-7.414740324020385742e-02,4.986928939819335938e+00,6.245087385177612305e-01,-7.632964849472045898e-02,4.874779701232910156e+00,5.002806782722473145e-01,8.496779203414916992e-02,4.973524570465087891e+00,6.143760681152343750e-01,8.278554677963256836e-02,4.861374855041503906e+00,5.693767070770263672e-01,5.360392853617668152e-03,4.931234836578369141e+00
6.817327141761779785e-01,1.383949909359216690e-02,4.935285568237304688e+00,6.266462802886962891e-01,-6.522715836763381958e-02,4.995401859283447266e+00,7.352048158645629883e-01,-6.830770522356033325e-02,4.877904415130615234e+00,6.136584281921386719e-01,9.342398494482040405e-02,4.979242324829101562e+00,7.222169041633605957e-01,9.034343808889389038e-02,4.861745357513427734e+00,6.817327141761779785e-01,1.383949909359216690e-02,4.935285568237304688e+00
8.105563521385192871e-01,2.608887478709220886e-02,4.942152023315429688e+00,7.595644593238830566e-01,-5.240726843476295471e-02,5.006480693817138672e+00,8.625963926315307617e-01,-5.653298273682594299e-02,4.884139537811279297e+00,7.433497905731201172e-01,1.056327819824218750e-01,4.987495899200439453e+00,8.463816642761230469e-01,1.015070676803588867e-01,4.865154266357421875e+00,8.105563521385192871e-01,2.608887478709220886e-02,4.942152023315429688e+00
9.578110575675964355e-01,4.318689554929733276e-02,4.952257633209228516e+00,9.110633134841918945e-01,-3.460643440485000610e-02,5.020542621612548828e+00,1.008678436279296875e+00,-3.990750759840011597e-02,4.893880844116210938e+00,8.912910223007202148e-01,1.226607188582420349e-01,4.998722553253173828e+00,9.889061450958251953e-01,1.173596456646919250e-01,4.872060775756835938e+00,9.578110575675964355e-01,4.318689554929733276e-02,4.952257633209228516e+00
1.125424742698669434e+00,6.636970490217208862e-02,4.965831279754638672e+00,1.082994818687438965e+00,-1.059315353631973267e-02,5.037778854370117188e+00,1.175401210784912109e+00,-1.717398315668106079e-02,4.907326698303222656e+00,1.059389829635620117e+00,1.457312703132629395e-01,5.013172149658203125e+00,1.151796221733093262e+00,1.391504406929016113e-01,4.882719993591308594e+00,1.125424742698669434e+00,6.636970490217208862e-02,4.965831279754638672e+00
1.315065860748291016e+00,9.697958827018737793e-02,4.982786178588867188e+00,1.276950120925903320e+00,2.096284925937652588e-02,5.058076381683349609e+00,1.364444971084594727e+00,1.303091645240783691e-02,4.924354076385498047e+00,1.249302625656127930e+00,1.761740446090698242e-01,5.030780315399169922e+00,1.336797356605529785e+00,1.682421118021011353e-01,4.897057533264160156e+00,1.315065860748291016e+00,9.697958827018737793e-02,4.982786178588867188e+00
1.528018712997436523e+00,1.364095509052276611e-01,5.002724647521972656e+00,1.494141697883605957e+00,6.143657118082046509e-02,5.081027984619140625e+00,1.577097296714782715e+00,5.212006717920303345e-02,4.944530487060546875e+00,1.462307572364807129e+00,2.153695225715637207e-01,5.051174163818359375e+00,1.545263290405273438e+00,2.060530185699462891e-01,4.914676666259765625e+00,1.528018712997436523e+00,1.364095509052276611e-01,5.002724647521972656e+00
