-0.000000000000000000e+00,-0.000000000000000000e+00,3.948524902343750000e+03,-0.000000000000000000e+00,-0.000000000000000000e+00,3.948524902343750000e+03,-0.000000000000000000e+00,-0.000000000000000000e+00,3.948524902343750000e+03,-0.000000000000000000e+00,-0.000000000000000000e+00,3.948524902343750000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.409976806640625000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.409976806640625000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.579410058593750000e+04
-4.262201309204101562e+00,-0.000000000000000000e+00,4.105787597656250000e+03,-4.262201309204101562e+00,-0.000000000000000000e+00,4.105787597656250000e+03,-3.936322450637817383e+00,-0.000000000000000000e+00,3.791867919921875000e+03,-3.936322450637817383e+00,-0.000000000000000000e+00,3.791867919921875000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.320510864257812500e+01,2.270264648437500000e+03,-8.637487143278121948e-02,-8.320510864257812500e+01,2.270264648437500000e+03,-8.637487143278121948e-02,4.968987792968750000e+03,0.000000000000000000e+00,5.158285617828369141e+00,4.968987792968750000e+03,0.000000000000000000e+00,5.158285617828369141e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.579410058593750000e+04
-2.394506835937500000e+01,-2.796145629882812500e+01,4.930807128906250000e+03,-1.926008796691894531e+01,-2.249064826965332031e+01,3.966068359375000000e+03,-1.913416481018066406e+01,-2.234360504150390625e+01,3.940138183593750000e+03,-1.444918537139892578e+01,-1.687279701232910156e+01,2.975399658203125000e+03,7.184726715087890625e+00,-4.849413085937500000e+03,-2.746500015258789062e+01,5.732161998748779297e+00,-3.868988037109375000e+03,-2.191229248046875000e+01,-1.314799804687500000e+02,-3.738764404296875000e+03,-2.184015655517578125e+01,-9.843740081787109375e+01,-2.799165527343750000e+03,-1.635144805908203125e+01,4.881712646484375000e+02,7.098087668418884277e-01,2.374690294265747070e+00,4.881712646484375000e+02,7.098087668418884277e-01,2.374690294265747070e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.579410058593750000e+04
-3.151410293579101562e+01,1.854471397399902344e+01,3.307330810546875000e+03,-5.464625930786132812e+01,3.215700912475585938e+01,5.734996093750000000e+03,-2.089872360229492188e+01,1.229801273345947266e+01,2.193271728515625000e+03,-4.403088378906250000e+01,2.591030693054199219e+01,4.620937500000000000e+03,-1.517944526672363281e+01,3.033764892578125000e+03,-1.715542411804199219e+01,-2.605440330505371094e+01,5.207234863281250000e+03,-2.944602775573730469e+01,-8.482838439941406250e+01,2.036200927734375000e+03,-1.222558498382568359e+01,-1.765570373535156250e+02,4.238034667968750000e+03,-2.544564819335937500e+01,6.725271484375000000e+03,3.401119613647460938e+01,6.389144515991210938e+01,6.725271484375000000e+03,3.401119613647460938e+01,6.389144515991210938e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.579410058593750000e+04
-7.987617492675781250e+01,6.533139038085937500e+01,5.324694824218750000e+03,-6.744951629638671875e+01,5.516751861572265625e+01,4.496310058593750000e+03,-5.153609085083007812e+01,4.215179824829101562e+01,3.435491699218750000e+03,-3.910942840576171875e+01,3.198792457580566406e+01,2.607107177734375000e+03,4.556634140014648438e+01,-5.289603515625000000e+03,6.558438110351562500e+01,3.828611373901367188e+01,-4.444472656250000000e+03,5.510583114624023438e+01,-9.315019989013671875e+01,-3.323788818359375000e+03,3.938390350341796875e+01,-7.029570007324218750e+01,-2.508293701171875000e+03,2.972102165222167969e+01,1.872229614257812500e+03,1.647370529174804688e+01,2.788334465026855469e+01,1.872229614257812500e+03,1.647370529174804688e+01,2.788334465026855469e+01,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.579410058593750000e+04
-8.041737365722656250e+01,5.523532867431640625e+01,3.867949462890625000e+03,-1.258954391479492188e+02,8.647230529785156250e+01,6.055373046875000000e+03,-3.891517639160156250e+01,2.672920608520507812e+01,1.871758911132812500e+03,-8.439324951171875000e+01,5.796619033813476562e+01,4.059182861328125000e+03,-4.709395980834960938e+01,3.659442138671875000e+03,-5.323690414428710938e+01,-7.306620788574218750e+01,5.677619140625000000e+03,-8.259697723388671875e+01,-8.963394165039062500e+01,1.809360961914062500e+03,-2.770169639587402344e+01,-1.925953216552734375e+02,3.887750976562500000e+03,-5.952228546142578125e+01,8.142429687500000000e+03,1.072267379760742188e+02,1.677555847167968750e+02,8.142429687500000000e+03,1.072267379760742188e+02,1.677555847167968750e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.579410058593750000e+04
-1.608699035644531250e+02,7.020180511474609375e+01,6.045560058593750000e+03,-1.224713058471679688e+02,5.344509124755859375e+01,4.602524414062500000e+03,-8.814187622070312500e+01,3.846411514282226562e+01,3.312409423828125000e+03,-4.974333572387695312e+01,2.170742988586425781e+01,1.869375854492187500e+03,1.046228866577148438e+02,-6.031231933593750000e+03,7.281939697265625000e+01,7.943939208984375000e+01,-4.579470214843750000e+03,5.529123306274414062e+01,-6.260071563720703125e+01,-3.246867187500000000e+03,3.603724670410156250e+01,-3.519381713867187500e+01,-1.825372924804687500e+03,2.025996589660644531e+01,4.215617187500000000e+03,7.447163391113281250e+01,1.113111038208007812e+02,4.215617187500000000e+03,7.447163391113281250e+01,1.113111038208007812e+02,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.579410058593750000e+04
-1.485369567871093750e+02,3.146140480041503906e+01,4.562337402343750000e+03,-2.020813140869140625e+02,4.280255889892578125e+01,6.206961425781250000e+03,-5.444423294067382812e+01,1.153175735473632812e+01,1.672263671875000000e+03,-1.079885864257812500e+02,2.287291145324707031e+01,3.316887451171875000e+03,-9.951023101806640625e+01,4.421528808593750000e+03,-3.373017883300781250e+01,-1.345142517089843750e+02,5.976859375000000000e+03,-4.559520721435546875e+01,-9.817182922363281250e+01,1.658677856445312500e+03,-1.463426971435546875e+01,-1.938523559570312500e+02,3.275263427734375000e+03,-2.889716529846191406e+01,9.480410156250000000e+03,2.157078704833984375e+02,3.071680908203125000e+02,9.480410156250000000e+03,2.157078704833984375e+02,3.071680908203125000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.579410058593750000e+04
-2.555372009277343750e+02,1.016246128082275391e+01,6.655974609375000000e+03,-1.823856811523437500e+02,7.253298282623291016e+00,4.750597656250000000e+03,-1.184934768676757812e+02,4.712368488311767578e+00,3.086398437500000000e+03,-4.534200668334960938e+01,1.803206801414489746e+00,1.181022705078125000e+03,1.840065307617187500e+02,-6.622640625000000000e+03,1.717597389221191406e+01,1.316042022705078125e+02,-4.736610839843750000e+03,1.228451061248779297e+01,-2.713095092773437500e+01,-3.072722656250000000e+03,3.649872779846191406e+00,-1.036745643615722656e+01,-1.174168823242187500e+03,1.394713282585144043e+00,6.106368652343750000e+03,1.702695159912109375e+02,2.341766510009765625e+02,6.106368652343750000e+03,1.702695159912109375e+02,2.341766510009765625e+02,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.579410058593750000e+04
-2.211013946533203125e+02,-1.260721397399902344e+01,5.009804199218750000e+03,-2.858409118652343750e+02,-1.629866600036621094e+01,6.476698730468750000e+03,-5.704688262939453125e+01,-3.252816438674926758e+00,1.292591186523437500e+03,-1.217863388061523438e+02,-6.944263935089111328e+00,2.759483886718750000e+03,-1.651475830078125000e+02,4.920702636718750000e+03,5.094410419464111328e+00,-2.125749206542968750e+02,6.333837890625000000e+03,6.557431221008300781e+00,-9.059317779541015625e+01,1.289356323242187500e+03,-7.535393834114074707e-01,-1.932695617675781250e+02,2.750685302734375000e+03,-1.607584834098815918e+00,9.721748046875000000e+03,3.258341369628906250e+02,4.298770446777343750e+02,9.721748046875000000e+03,3.258341369628906250e+02,4.298770446777343750e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.579410058593750000e+04
